id,nCount_RNA,nFeature_RNA,date_prepared,collection.time,minutes_until_frozen,date.of.surgery,tags,dob,nest,sex,bird.age,reference,um_from_reference,position,songsystem,section_area,lib_plate,lib_row,lib_column,barcode,pool,index1,index2,procedure2,duration.of.experiment,last_song_datetime,minutes_from_last_song,num_songs_on_euth_date,first_song_datetime,nsongs_per_day_pre,frac_mito,cdr,kl_mean,kl_mean_log_scale_cut2_proc2
3384,121378.2365077,9030,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2540,nido,0,144,6,B,3,15,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.160281200772654,0.510442326228981,0.663589644217475,deaf-3
3411,155003.1313224,9535,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1040,ra,1,142,6,A,8,8,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.222348893888891,0.545892685016601,-0.0036632152068356,intact-1
3444,69983.940156,7992,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,2140,ncl,0,130,6,B,12,24,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.183249814570255,0.446396058691228,-0.0036632152068356,intact-1
4195,146544.0977739,9085,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,lman,1,155,6,A,4,4,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.205543023401276,0.517618078611974,-0.0036632152068356,intact-1
3404,40144.9780073,6356,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1200,arco,0,179,6,B,7,19,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.20063672922252,0.355092642176288,0.663589644217475,deaf-3
4203,187175.4154215,9671,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3240,lman,1,185,6,A,6,6,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.235660590522954,0.557406019063939,-0.0036632152068356,intact-1
3392,114893.4376396,8941,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2240,nido,0,147,6,B,5,17,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.197829000532156,0.506211845346471,0.663589644217475,deaf-3
3443,45560.2262195,6830,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,2140,hvc,1,130,6,A,12,12,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.16377918394065,0.378119310270965,-0.0036632152068356,intact-1
4188,44533.6190022,7165,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3200,nido,0,154,6,B,2,14,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.194864956990757,0.400931776801971,-0.0036632152068356,intact-1
3412,71736.9115469002,8172,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1040,arco,0,142,6,B,8,20,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.201918695287205,0.456302881011031,-0.0036632152068356,intact-1
4204,171244.1726507,9630,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3240,nido,0,185,6,B,6,18,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.197714847154652,0.552747135054086,-0.0036632152068356,intact-1
3391,189350.0534216,9746,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2240,lman,1,147,6,A,5,5,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.192287615091573,0.561047445646353,0.663589644217475,deaf-3
3421,174307.2299979,9563,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1400,ra,1,188,6,C,9,9,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.200658624744598,0.549319910035343,0.663589644217475,deaf-3
3429,179500.400153,9756,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1240,ra,1,166,6,C,10,10,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.187904837047123,0.558691228445968,-0.0036632152068356,intact-1
3422,137385.63778157,9237,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1400,arco,0,188,6,D,9,21,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.201722933447803,0.522919567312841,0.663589644217475,deaf-3
3378,147177.8903154,9318,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2440,nido,0,179,6,D,1,13,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.163300373407689,0.530041769304916,0.663589644217475,deaf-3
3438,122675.3389173,9113,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,2000,ncl,0,148,6,D,11,23,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.182126956441915,0.518367784084824,0.663589644217475,deaf-3
3430,74733.394871,8428,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1240,arco,0,166,6,D,10,22,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.180448903293482,0.472635750240977,-0.0036632152068356,intact-1
4189,177980.4850783,9693,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3100,x,1,198,6,C,2,2,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.182579073230158,0.556709863982007,-0.0036632152068356,intact-1
3386,211798.1776402,9849,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2640,stri,0,164,6,D,3,15,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.149947928686542,0.570043911320553,0.663589644217475,deaf-3
3413,224135.3637996,10070,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1040,ra,1,163,6,C,8,8,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.213836392384245,0.586590982114169,-0.0036632152068356,intact-1
4197,29987.0000625,5949,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,x,1,153,6,C,4,4,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.297450390271355,0.327032237335333,-0.0036632152068356,intact-1
3406,64385.5201800001,7703,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1200,arco,0,148,6,D,7,19,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.167921978428723,0.428296026560994,0.663589644217475,deaf-3
4205,218054.9045968,9904,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3240,x,1,199,6,C,6,6,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.210293085936273,0.57384598907572,-0.0036632152068356,intact-1
3394,121210.0486021,9160,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2240,stri,0,143,6,D,5,17,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.199762155941306,0.519171039948592,0.663589644217475,deaf-3
3385,114548.3083356,8866,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2640,x,1,164,6,C,3,3,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.164304150277482,0.50074970547285,0.663589644217475,deaf-3
3405,122696.6713078,9070,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1200,ra,1,148,6,C,7,7,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.21440003484055,0.515261861411588,0.663589644217475,deaf-3
3445,154419.1099868,9266,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,2240,hvc,1,174,6,C,12,12,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.202797041855898,0.528810110313805,-0.0036632152068356,intact-1
4190,26232.4998985,5854,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3100,stri,0,198,6,D,2,14,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.214954763944758,0.322694655670986,-0.0036632152068356,intact-1
3414,57139.2468286,7663,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1040,arco,0,163,6,D,8,20,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.195254150484401,0.426796615615294,-0.0036632152068356,intact-1
4206,29426.7032655,6155,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3240,stri,0,199,6,D,6,18,22,710,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.205998336362796,0.33908107529185,-0.0036632152068356,intact-1
3393,213744.123686208,9766,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2240,x,1,143,6,C,5,5,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.235882262142613,0.561315197600943,0.663589644217475,deaf-3
3377,51070.3728939001,7238,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2440,lman,1,179,6,C,1,1,22,710,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.188058117945242,0.400289172110956,0.663589644217475,deaf-3
3423,59231.0480218,7678,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1800,hvc,1,88,6,E,9,9,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.164297445255474,0.42915283281568,0.663589644217475,deaf-3
3431,103325.30523,9044,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1640,hvc,1,120,6,E,10,10,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.168295043436182,0.51022812466531,-0.0036632152068356,intact-1
4200,92767.1067595999,8675,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,nido,0,149,6,F,4,16,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.176976105722413,0.489397022598265,-0.0036632152068356,intact-1
3440,51120.9646440001,7464,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,2300,ncl,0,245,6,F,11,23,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.190282807561073,0.416032987040805,0.663589644217475,deaf-3
3432,79032.1078311,8422,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1640,ncl,0,120,6,F,10,22,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.153352939040773,0.471939595159045,-0.0036632152068356,intact-1
4191,240516.57953457,10040,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3100,lman,1,165,6,E,2,2,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.20267427474153,0.586216129377744,-0.0036632152068356,intact-1
3388,210730.571766128,9887,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2640,stri,0,213,6,F,3,15,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.163310124295351,0.570632965620649,0.663589644217475,deaf-3
3415,170775.28734591,9756,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1140,ra,1,160,6,E,8,8,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.216717703403649,0.563350112455821,-0.0036632152068356,intact-1
4199,97081.2321008,8612,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,lman,1,149,6,E,4,4,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.181807914306265,0.48602334797044,-0.0036632152068356,intact-1
3408,71961.0626434,8029,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1300,arco,0,142,6,F,7,19,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.174022883935757,0.450412338010067,0.663589644217475,deaf-3
3396,33685.8707649,6414,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2440,nido,0,157,6,F,5,17,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.20970942954557,0.354610688658027,0.663589644217475,deaf-3
3387,280557.4296515,10223,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2640,x,1,213,6,E,3,3,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.19455313541931,0.59805076577059,0.663589644217475,deaf-3
3407,151043.743086,9422,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1300,ra,1,142,6,E,7,7,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.184159762897858,0.54091249866124,0.663589644217475,deaf-3
3447,95708.9044686,8421,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,2140,hvc,1,133,6,E,12,12,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.192636710116011,0.474081610795759,-0.0036632152068356,intact-1
4192,138401.3350889,9406,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3100,nido,0,165,6,F,2,14,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.172120319898142,0.536789118560565,-0.0036632152068356,intact-1
3400,115790.45109701,9113,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3040,stri,0,106,6,F,6,18,23,711,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.197656372143394,0.519171039948592,-0.0036632152068356,intact-1
3395,261851.6257627,10035,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2440,lman,1,157,6,E,5,5,23,711,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.189539112494318,0.585466423904894,0.663589644217475,deaf-3
3433,85298.012213,8319,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1640,hvc,1,115,6,G,10,10,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.154675139044169,0.466370354503588,-0.0036632152068356,intact-1
4202,33326.833427,5707,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3240,stri,0,141,6,H,4,16,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.155849143559413,0.315947306415337,-0.0036632152068356,intact-1
3442,73830.5493221999,7991,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,2300,ncl,0,127,6,H,11,23,24,712,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.173522958500185,0.447841919246011,0.663589644217475,deaf-3
4193,30242.9999543,6020,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,x,1,160,6,G,2,2,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.203479934843773,0.332922780336296,-0.0036632152068356,intact-1
3390,158348.335097779,9296,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2640,stri,0,241,6,H,3,15,24,712,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.200026991790421,0.528328156795545,0.663589644217475,deaf-3
3401,146958.3421266,9239,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3040,lman,1,174,6,G,6,6,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.226805618862139,0.525757738031488,-0.0036632152068356,intact-1
3389,27009.2667368,5792,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2640,x,1,241,6,G,3,3,24,712,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.196404363415221,0.319642283388669,0.663589644217475,deaf-3
3409,102417.3708907,8607,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1300,ra,1,176,6,G,7,7,24,712,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.229126858179227,0.485809146406769,0.663589644217475,deaf-3
3449,96666.8860410001,8213,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,2240,hvc,1,174,6,G,12,12,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.204200638384171,0.460908214629967,-0.0036632152068356,intact-1
4194,84619.0741555,8274,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,stri,0,160,6,H,2,14,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.16787072243346,0.462943129484845,-0.0036632152068356,intact-1
3418,115341.481399,8896,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1140,arco,0,152,6,H,8,20,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.181082384622341,0.501552961336618,-0.0036632152068356,intact-1
3402,88984.9499052,8497,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3040,nido,0,174,6,H,6,18,24,712,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.19994817310184,0.48029345614223,-0.0036632152068356,intact-1
4279,32790.744075,5967,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,860,arco,0,42,1,A,10,10,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.14127768559267,0.328531648281032,0.295488831875331,deaf-2
4208,30574.500079,5748,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,anterior,2180,lman,1,112,1,B,1,13,25,714,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.0874976813207197,0.317553818142872,0.046417468124849,intact-1
4232,124360.7178142,9173,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,940,arco,0,105,1,B,4,16,25,714,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.108817158550265,0.525382885295063,0.046417468124849,intact-1
4288,56823.9996556,6972,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,1080,ra,1,116,1,B,11,23,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.196774961323337,0.386526721645068,0.295488831875331,deaf-2
4280,107194.41961964,8328,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,860,arco,0,94,1,B,10,22,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.13318203729682,0.466049052158081,0.295488831875331,deaf-2
4224,190443.826892329,9779,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,940,ra,1,105,1,B,3,15,25,714,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.122712416615975,0.567527042947414,0.046417468124849,intact-1
4263,70068.358625,7849,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,anterior,2240,nido,0,16,1,A,8,8,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.127779702991218,0.43686408910785,0.295488831875331,deaf-2
4296,50042.6415943,6702,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,1080,arco,0,116,1,B,12,24,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.172450040294794,0.370140302024205,0.295488831875331,deaf-2
4231,89853.9452022,8075,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,940,arco,0,105,1,A,4,4,25,714,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.108697224700407,0.451536896219342,0.046417468124849,intact-1
4223,147209.013043,9167,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,940,arco,0,96,1,A,3,3,25,714,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.127548720004008,0.520081396594195,0.046417468124849,intact-1
4255,320851.7496647,10262,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,anterior,2240,lman,1,163,1,A,7,7,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.158570966076632,0.602334797044018,0.295488831875331,deaf-2
4295,97095.1819883002,8443,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,1080,arco,0,101,1,A,12,12,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.151298266873682,0.473278354931991,0.295488831875331,deaf-2
4264,157498.4308182,9460,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,anterior,2240,nido,0,147,1,B,8,20,25,714,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.133662708343618,0.537271072078826,0.295488831875331,deaf-2
4248,210794.4623162,9700,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,1960,hvc,1,85,1,B,6,18,25,714,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.116895627281402,0.557620220627611,0.046417468124849,intact-1
4273,154817.94647768,9411,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,960,ra,1,61,1,C,9,9,26,715,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.158646157904281,0.53668201777873,0.295488831875331,deaf-2
4274,175633.92498468,9409,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,960,ra,1,112,1,D,9,21,26,715,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.209851148054937,0.537592374424333,0.295488831875331,deaf-2
4290,96994.0624756,8613,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,2280,hvc,1,46,1,D,11,23,26,715,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.105638418160474,0.48602334797044,0.295488831875331,deaf-2
4217,43153.7198389,6954,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,anterior,2220,nido,0,134,1,C,2,2,26,715,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.119923157622246,0.387115775945164,0.046417468124849,intact-1
4226,138210.6299324,9368,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,980,ra,1,95,1,D,3,15,26,715,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.102408378647962,0.538449180679019,0.046417468124849,intact-1
4265,449179.297041752,10585,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,anterior,2340,nido,0,152,1,C,8,8,26,715,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.126062423002588,0.631894612830674,0.295488831875331,deaf-2
4298,106895.750351,8503,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,posterior,2280,hvc,1,57,1,D,12,24,26,715,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.128206000639669,0.477937238941844,0.295488831875331,deaf-2
4233,286947.75357501,10180,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,980,arco,0,122,1,C,4,4,26,715,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.113462851797819,0.593606083324408,0.046417468124849,intact-1
4258,110768.4663933,8755,2015-10-21,09:05:00,3,2015-10-12,pu37bk12,2014-08-10,N26,male,437,anterior,2340,lman,1,107,1,D,7,19,26,715,54,deaf,9,2015-10-21 08:24:05,40.9166666666667,5,2015-10-21 07:24:32,78.3333333333333,0.136197941869093,0.494323658562707,0.295488831875331,deaf-2
4249,263906.55199548,10174,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,2160,hvc,1,96,1,C,6,6,26,715,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.0911126813202214,0.598264967334261,0.046417468124849,intact-1
4225,349766.0853158,10390,2015-10-21,09:00:00,3,2015-10-12,wh32br40,2014-07-11,Inbrd. Cag,male,467,posterior,980,arco,0,126,1,C,3,3,26,715,54,intact,9,2015-10-21 08:53:08,6.86666666666667,30,2015-10-21 07:04:58,175.333333333333,0.130534059597124,0.614062332655028,0.046417468124849,intact-1
